example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_824310,-1,random,next_ident,present_in_program,h,x,0,0.46650469303131104,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,v,m,-65,-0.05421602725982666,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,v,m,-65,-0.07222920656204224,False
synthetic_control_954099,-1,random,control_dep,indent_matched,v,m,-65,0.5581230521202087,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,v,g,-58,-0.03382706642150879,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,v,g,-58,0.29031309485435486,True
synthetic_control_954099,-1,random,control_dep,indent_matched,v,g,-58,2.2262518405914307,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,v,e,-43,-0.0786048173904419,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,v,e,-43,-0.7587224245071411,False
synthetic_control_954099,-1,random,control_dep,indent_matched,v,e,-43,1.6133784055709839,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,v,j,-29,0.03162848949432373,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,v,j,-29,0.03086027503013611,True
synthetic_control_954099,-1,random,control_dep,indent_matched,v,j,-29,1.5651569366455078,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,w,m,-58,-0.07353842258453369,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,w,m,-58,-0.08296927809715271,False
synthetic_control_954099,-1,random,control_dep,indent_matched,w,m,-58,-0.2354920506477356,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,w,k,-29,-0.025992631912231445,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,w,k,-29,0.29053837060928345,True
synthetic_control_954099,-1,random,control_dep,indent_matched,w,k,-29,0.18708276748657227,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,w,a,-65,-0.047395944595336914,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,w,a,-65,-0.5132572650909424,False
synthetic_control_954099,-1,random,control_dep,indent_matched,w,a,-65,0.560614824295044,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,w,j,-22,0.0123060941696167,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,w,j,-22,0.020120203495025635,True
synthetic_control_954099,-1,random,control_dep,indent_matched,w,j,-22,0.7715418338775635,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,c,g,-44,-0.11636483669281006,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,c,g,-44,-0.36661070585250854,False
synthetic_control_954099,-1,random,control_dep,indent_matched,c,g,-44,-0.5887094140052795,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,c,e,-29,-0.16114258766174316,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,c,e,-29,-1.4156463146209717,False
synthetic_control_954099,-1,random,control_dep,indent_matched,c,e,-29,-1.201582908630371,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,c,m,-51,-0.13675379753112793,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,c,m,-51,-0.729153037071228,False
synthetic_control_954099,-1,random,control_dep,indent_matched,c,m,-51,-2.256838321685791,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,c,j,-15,-0.05090928077697754,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,c,j,-15,-0.6260635256767273,False
synthetic_control_954099,-1,random,control_dep,indent_matched,c,j,-15,-1.2498043775558472,False
synthetic_control_954099,-1,clens,guard_var,present_in_program,s,v,0,0.004948616027832031,True
synthetic_control_954099,-1,logit,guard_var,present_in_program,s,v,0,-0.04903331398963928,False
synthetic_control_954099,-1,random,guard_var,present_in_program,s,v,0,-1.4047861099243164,False
synthetic_control_954099,-1,clens,next_ident,present_in_program,v,k,0,-0.006670236587524414,False
synthetic_control_954099,-1,logit,next_ident,present_in_program,v,k,0,0.3012784421443939,True
synthetic_control_954099,-1,random,next_ident,present_in_program,v,k,0,0.9806978702545166,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,j,v,-13,-0.03162848949432373,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,j,v,-13,-0.03086027503013611,False
synthetic_control_954099,-1,random,control_dep,indent_matched,j,v,-13,-1.5651569366455078,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,j,g,-29,-0.06545555591583252,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,j,g,-29,0.25945281982421875,True
synthetic_control_954099,-1,random,control_dep,indent_matched,j,g,-29,0.6610950231552124,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,j,c,1,0.05090928077697754,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,j,c,1,0.6260635256767273,True
synthetic_control_954099,-1,random,control_dep,indent_matched,j,c,1,1.2498043775558472,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,j,m,-36,-0.08584451675415039,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,j,m,-36,-0.10308948159217834,False
synthetic_control_954099,-1,random,control_dep,indent_matched,j,m,-36,-1.0070338249206543,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,k,g,-22,-0.027156829833984375,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,k,g,-22,-0.010965347290039062,False
synthetic_control_954099,-1,random,control_dep,indent_matched,k,g,-22,1.245553970336914,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,k,w,1,0.025992631912231445,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,k,w,1,-0.29053837060928345,False
synthetic_control_954099,-1,random,control_dep,indent_matched,k,w,1,-0.18708276748657227,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,k,v,-6,0.006670236587524414,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,k,v,-6,-0.3012784421443939,False
synthetic_control_954099,-1,random,control_dep,indent_matched,k,v,-6,-0.9806978702545166,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,k,c,8,0.08920800685882568,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,k,c,8,0.3556453585624695,True
synthetic_control_954099,-1,random,control_dep,indent_matched,k,c,8,1.8342634439468384,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,e,a,-29,0.05053126811981201,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,e,a,-29,0.2562052607536316,True
synthetic_control_954099,-1,random,control_dep,indent_matched,e,a,-29,-0.2591484487056732,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,e,w,8,0.09792721271514893,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,e,w,8,0.769462525844574,True
synthetic_control_954099,-1,random,control_dep,indent_matched,e,w,8,-0.8197633028030396,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,e,v,1,0.0786048173904419,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,e,v,1,0.7587224245071411,True
synthetic_control_954099,-1,random,control_dep,indent_matched,e,v,1,-1.6133784055709839,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,e,m,-22,0.024388790130615234,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,e,m,-22,0.6864932775497437,True
synthetic_control_954099,-1,random,control_dep,indent_matched,e,m,-22,-1.05525541305542,False
synthetic_control_954099,-1,clens,guard_var,present_in_program,u,c,0,0.015427827835083008,True
synthetic_control_954099,-1,logit,guard_var,present_in_program,u,c,0,1.1512665748596191,True
synthetic_control_954099,-1,random,guard_var,present_in_program,u,c,0,1.4306204319000244,True
synthetic_control_954099,-1,clens,next_ident,present_in_program,j,e,0,-0.11023330688476562,False
synthetic_control_954099,-1,logit,next_ident,present_in_program,j,e,0,-0.7895827293395996,False
synthetic_control_954099,-1,random,next_ident,present_in_program,j,e,0,0.04822149872779846,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,g,k,-6,0.027156829833984375,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,g,k,-6,0.010965347290039062,True
synthetic_control_954099,-1,random,control_dep,indent_matched,g,k,-6,-1.245553970336914,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,g,e,1,-0.044777750968933105,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,g,e,1,-1.0490355491638184,False
synthetic_control_954099,-1,random,control_dep,indent_matched,g,e,1,-0.6128734946250916,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,g,v,-42,0.03382706642150879,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,g,v,-42,-0.29031309485435486,False
synthetic_control_954099,-1,random,control_dep,indent_matched,g,v,-42,-2.2262518405914307,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,g,c,-28,0.11636483669281006,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,g,c,-28,0.36661070585250854,True
synthetic_control_954099,-1,random,control_dep,indent_matched,g,c,-28,0.5887094140052795,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,m,j,-6,0.08584451675415039,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,m,j,-6,0.10308948159217834,True
synthetic_control_954099,-1,random,control_dep,indent_matched,m,j,-6,1.0070338249206543,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,m,k,1,0.047545790672302246,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,m,k,1,0.37350764870643616,True
synthetic_control_954099,-1,random,control_dep,indent_matched,m,k,1,0.42257481813430786,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,m,w,-28,0.07353842258453369,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,m,w,-28,0.08296927809715271,True
synthetic_control_954099,-1,random,control_dep,indent_matched,m,w,-28,0.2354920506477356,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,m,e,8,-0.024388790130615234,False
synthetic_control_954099,-1,logit,control_dep,indent_matched,m,e,8,-0.6864932775497437,False
synthetic_control_954099,-1,random,control_dep,indent_matched,m,e,8,1.05525541305542,True
synthetic_control_954099,-1,clens,control_dep,indent_matched,a,v,-28,0.028073549270629883,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,a,v,-28,0.5025172233581543,True
synthetic_control_954099,-1,random,control_dep,indent_matched,a,v,-28,-1.3542299270629883,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,a,w,-21,0.047395944595336914,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,a,w,-21,0.5132572650909424,True
synthetic_control_954099,-1,random,control_dep,indent_matched,a,w,-21,-0.560614824295044,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,a,k,8,0.02140331268310547,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,a,k,8,0.8037956357002258,True
synthetic_control_954099,-1,random,control_dep,indent_matched,a,k,8,-0.37353208661079407,False
synthetic_control_954099,-1,clens,control_dep,indent_matched,a,j,1,0.05970203876495361,True
synthetic_control_954099,-1,logit,control_dep,indent_matched,a,j,1,0.533377468585968,True
synthetic_control_954099,-1,random,control_dep,indent_matched,a,j,1,0.21092694997787476,True
synthetic_control_954099,-1,clens,guard_var,present_in_program,r,c,0,0.05448174476623535,True
synthetic_control_954099,-1,logit,guard_var,present_in_program,r,c,0,0.9321680068969727,True
synthetic_control_954099,-1,random,guard_var,present_in_program,r,c,0,3.3082451820373535,True
synthetic_control_954099,-1,clens,next_ident,present_in_program,g,u,0,0.10093700885772705,True
synthetic_control_954099,-1,logit,next_ident,present_in_program,g,u,0,-0.7846558690071106,False
synthetic_control_954099,-1,random,next_ident,present_in_program,g,u,0,-0.8419109582901001,False
synthetic_control_92297,-1,clens,control_dep,indent_matched,x,c,-15,0.1416945457458496,True
synthetic_control_92297,-1,logit,control_dep,indent_matched,x,c,-15,1.136197566986084,True
synthetic_control_92297,-1,random,control_dep,indent_matched,x,c,-15,2.0507800579071045,True
synthetic_control_92297,-1,clens,guard_var,present_in_program,u,k,0,-0.07378017902374268,False
synthetic_control_92297,-1,logit,guard_var,present_in_program,u,k,0,0.7956212162971497,True
synthetic_control_92297,-1,random,guard_var,present_in_program,u,k,0,-0.40364307165145874,False
synthetic_control_92297,-1,clens,next_ident,present_in_program,x,u,0,0.1262667179107666,True
synthetic_control_92297,-1,logit,next_ident,present_in_program,x,u,0,-0.015069007873535156,False
synthetic_control_92297,-1,random,next_ident,present_in_program,x,u,0,0.6201596856117249,True
synthetic_control_92297,-1,clens,control_dep,indent_matched,c,x,1,-0.1416945457458496,False
synthetic_control_92297,-1,logit,control_dep,indent_matched,c,x,1,-1.136197566986084,False
synthetic_control_92297,-1,random,control_dep,indent_matched,c,x,1,-2.0507800579071045,False
synthetic_control_92297,-1,clens,guard_var,present_in_program,o,c,0,0.18409228324890137,True
synthetic_control_92297,-1,logit,guard_var,present_in_program,o,c,0,0.6244385242462158,True
synthetic_control_92297,-1,random,guard_var,present_in_program,o,c,0,0.6002512574195862,True
synthetic_control_92297,-1,clens,next_ident,present_in_program,c,u,0,-0.015427827835083008,False
synthetic_control_92297,-1,logit,next_ident,present_in_program,c,u,0,-1.1512665748596191,False
synthetic_control_92297,-1,random,next_ident,present_in_program,c,u,0,-1.4306204319000244,False
synthetic_control_761876,-1,clens,control_dep,indent_matched,b,x,-36,-0.008630871772766113,False
synthetic_control_761876,-1,logit,control_dep,indent_matched,b,x,-36,-0.1440032720565796,False
synthetic_control_761876,-1,random,control_dep,indent_matched,b,x,-36,0.6741890907287598,True
synthetic_control_761876,-1,clens,control_dep,indent_matched,b,v,-29,0.05052590370178223,True
synthetic_control_761876,-1,logit,control_dep,indent_matched,b,v,-29,0.335270494222641,True
synthetic_control_761876,-1,random,control_dep,indent_matched,b,v,-29,-0.08999216556549072,False
synthetic_control_761876,-1,clens,control_dep,indent_matched,b,d,-43,0.057788729667663574,True
synthetic_control_761876,-1,logit,control_dep,indent_matched,b,d,-43,0.987126350402832,True
synthetic_control_761876,-1,random,control_dep,indent_matched,b,d,-43,0.08109760284423828,True
synthetic_control_761876,-1,clens,control_dep,indent_matched,m,x,-29,-0.00494074821472168,False
synthetic_control_761876,-1,logit,control_dep,indent_matched,m,x,-29,-0.40704455971717834,False
synthetic_control_761876,-1,random,control_dep,indent_matched,m,x,-29,0.20605820417404175,True
synthetic_control_761876,-1,clens,control_dep,indent_matched,m,v,-22,0.05421602725982666,True
synthetic_control_761876,-1,logit,control_dep,indent_matched,m,v,-22,0.07222920656204224,True
synthetic_control_761876,-1,random,control_dep,indent_matched,m,v,-22,-0.5581230521202087,False
synthetic_control_761876,-1,clens,control_dep,indent_matched,m,d,-36,0.06147885322570801,True
synthetic_control_761876,-1,logit,control_dep,indent_matched,m,d,-36,0.7240850925445557,True
synthetic_control_761876,-1,random,control_dep,indent_matched,m,d,-36,-0.38703328371047974,False
synthetic_control_761876,-1,clens,control_dep,indent_matched,y,v,-15,-0.072456955909729,False
synthetic_control_761876,-1,logit,control_dep,indent_matched,y,v,-15,0.04592743515968323,True
